SPU,Class.L1,Class.L2,Class.L3
SPU_021613,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_021683,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_021776,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_021791,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_021794,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_021998,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022112,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022189,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022217,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022218,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022219,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022220,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022317,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022337,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022376,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022390,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022401,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022402,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022403,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022436,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022459,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022468,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022481,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022527,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022683,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022684,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022730,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022772,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022773,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022810,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022811,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022851,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022857,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022883,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022932,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022962,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022966,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_022977,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023017,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023047,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023077,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023078,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023135,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023168,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023223,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023251,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023252,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023291,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023319,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023337,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023340,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023405,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023411,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023473,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023479,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023501,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023573,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023577,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023619,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023620,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023621,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023629,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023742,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023754,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023755,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_023871,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024052,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024053,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024079,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024123,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024157,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024186,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024231,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024280,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024290,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024300,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024319,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024410,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024563,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024603,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024655,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024664,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024747,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024749,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024811,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024812,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024813,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024817,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024887,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024888,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024889,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024900,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024924,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024934,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024962,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024971,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_024992,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025008,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025034,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025035,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025037,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025038,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025039,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025040,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025041,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025042,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025044,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025083,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025135,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025177,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025226,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025230,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025231,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025232,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025233,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025314,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025412,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025436,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025441,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025445,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025446,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025447,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025448,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025453,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025455,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025498,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025641,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025811,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025820,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025821,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025855,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025870,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025871,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025879,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025906,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_025967,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026012,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026022,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026059,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026167,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026168,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026175,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026316,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026345,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026363,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026368,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026369,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026370,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026409,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026413,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026414,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026432,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026453,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026455,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026458,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026584,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026585,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026688,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026729,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026730,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026769,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026816,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026853,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026856,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026929,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_026973,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027031,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027093,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027094,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027095,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027096,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027097,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027116,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027136,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027177,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027212,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027335,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027375,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027549,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027550,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027551,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027584,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027633,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027634,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027700,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027704,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027744,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027745,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027866,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027867,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027884,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027908,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027943,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_027944,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028037,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028049,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028056,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028063,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028206,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028207,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028220,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028231,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028279,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028324,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028335,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028351,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028392,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028498,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028517,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028617,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028643,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028644,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028645,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028792,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028801,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028822,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028823,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028824,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_028905,GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All
SPU_003451,GPCRRhodopsin,GPCRRhodopsin_Opsin,GPCRRhodopsin_Opsin
SPU_005569,GPCRRhodopsin,GPCRRhodopsin_Opsin,GPCRRhodopsin_Opsin
SPU_006737,GPCRRhodopsin,GPCRRhodopsin_Opsin,GPCRRhodopsin_Opsin
SPU_022851,GPCRRhodopsin,GPCRRhodopsin_Opsin,GPCRRhodopsin_Opsin
SPU_027633,GPCRRhodopsin,GPCRRhodopsin_Opsin,GPCRRhodopsin_Opsin
SPU_027634,GPCRRhodopsin,GPCRRhodopsin_Opsin,GPCRRhodopsin_Opsin
SPU_002961,GTPase,GTPase_Dynamin,GTPase_Dynamin_Classical
SPU_023516,GTPase,GTPase_Dynamin,GTPase_Dynamin_Classical
SPU_006815,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_007142,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_008764,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_009673,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_009674,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_009807,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_011773,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_016743,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_016744,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_018802,GTPase,GTPase_Dynamin,GTPase_Dynamin_Related
SPU_003898,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_007485,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_007553,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_010040,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_010946,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_013414,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_014515,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_024792,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_024793,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_027618,GTPase,GTPase_Galpha,GTPase_Galpha
SPU_000552,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_003162,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_003496,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_005271,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_005519,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_006463,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_006767,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_006826,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_008046,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_010139,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_010140,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_013324,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_016382,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_017832,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_017987,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_018195,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_018980,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_018981,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_019558,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_020641,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_025555,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_026944,GTPase,GTPase_Ras,GTPase_Ras_Arf
SPU_003228,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_005172,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_011970,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_012085,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_013863,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_017155,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_018282,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_023508,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_024513,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_025082,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_027336,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_028002,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_028003,GTPase,GTPase_Ras,GTPase_Ras_Other
SPU_000253,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_000503,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_000811,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_000927,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_001094,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_001288,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_001459,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_002252,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_002316,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_002507,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_004442,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_005272,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_005782,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_006006,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_006362,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_006388,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_006389,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_006392,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_006604,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_008410,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_009027,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_009910,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_010505,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_010648,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_010762,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_011157,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_011467,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_011961,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_012112,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_013337,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_013794,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_013929,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_014345,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_014497,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_014896,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_014913,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_015312,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_015605,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_015880,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_016605,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_017072,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_017834,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_019087,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_019387,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_019458,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_019636,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_020429,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_020852,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_021236,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_022154,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_022157,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_022644,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_022799,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_022991,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_024325,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_025217,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_027060,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_028117,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_028209,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_028471,GTPase,GTPase_Ras,GTPase_Ras_Rab
SPU_028563,GTPase,GTPase_Ras,GTPase_Ras_Rab
